class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,166508,2,,,,,0,0,788,169412,3931498,5551196,1587448,608966,291578,100098,5665110,0,0,,123984,195466,10645966,9871210,1716924,860768,,0,6072,0,,,0,0,0,0,0,0,0,2986404,9254580,0,8710,904,1308,1832,29922,11704166,365318,128824,0,0,3540622,3769640,2098980,1070790,445098,286478,219880,189102,110944,509450,12486360,,,,,5665110,156064,620280,1093242,156360,162600,147240,155000,139680,182760,169900,163140,46200,166507.83,12486360,12486360,,53922,,,384020,,1209600,,,,,8596220.16,1130112.0,2513917.44,42,136,0,12458,919084,3666878,5041774,1900730,625690,73462,866,42,,,12486360,0,8146,562,2018462,1048184,777074,7431756,908766,47914,120,0,828,4962,7794084,3043144,1334,18826,0,0,7861892,,,,,,,,,,,64056,,,,,,,,,,,,,,,1618,3697672,1200906,882364,414960,1175480,1107222,1194340,2556900,11140,0,,
neg,123764,,386,242,116,1032,0,0,272,859466,2993214,4902680,2323824,760024,32554,4972,4801968,0,398,0,237746,384018,10591080,9700250,3730664,958016,0,0,0,0,998,244,0,0,0,0,0,0,931124,10670074,275808,0,292748,143242,152080,164636,2710732,8413568,0,0,0,0,5914554,3486900,959560,467668,268366,192746,164290,260988,140896,21038,14560080,14618,10500,23726,80,4801968,126344,2578080,1148358,335700,370780,300060,301380,293720,299920,404820,367420,14300,123763.34,14560080,14560080,14550996,46878,7334,117326,33660,11877006,1209600,276570,0,566,0,7294331.52,0.0,4572257.28,3076,6448,0,253040,1864960,3835048,3621052,2021178,257338,22610,1780,0,148,192,14560080,,8286,1390,2134646,1999532,7233992,498710,450,0,0,0,388,472,7072410,3561352,0,250,0,0,7423042,25190,1478,0,0,0,0,0,0,0,0,55528,33574,11190,20774576,2852292,364624,48858,315460,137426,14098414,164472,0,8,5316740,3078.16,3502,4632416,1420102,1391688,808058,1331802,281686,1401460,606084,3702,8,0,0
neg,20,0,36,18,0,0,0,0,0,0,24,3022,3734,0,0,0,2532,0,32,0,0,0,12830,11118,12534,154,0,0,0,0,10,6,0,0,0,0,0,0,0,0,6780,0,1822,34,30,10,52,4830,2,0,0,0,4730,534,504,206,552,120,122,8,4,0,25382,0,4,0,0,2532,172,10906,1608,,,,,,,,,12320,19.36,25382,25382,30234,32,212,2422,25160,6830,1209600,388,0,2,0,3103.68,26.88,2115.84,2,22,0,0,0,2186,3606,932,56,0,0,0,0,4,25382,0,1680,28,56,224,438,864,2556,902,32,0,16,16,1706,0,0,0,0,0,2884,30,90,0,0,10,36,0,0,0,0,156,0,0,2236,522,110,32,3800,692,0,12,0,0,0,218.72,90,3910,2328,240,64,112,68,46,12,0,0,0,0
neg,790,,68,62,0,0,0,0,0,0,66,19602,32978,0,0,0,23370,0,0,0,0,0,48962,43558,24774,3128,0,0,0,0,164,44,0,0,0,0,0,0,40802,10706,1138,0,1208,20,20,64,7744,43582,8,0,0,0,27368,17972,5018,1548,194,414,124,8,0,0,73766,0,6,0,0,23370,586,19668,5076,,,,,,,,,24540,789.75,73766,73766,81074,171,0,7226,73580,52646,1209600,1338,0,8,0,44204.16,0.0,7233.6,0,0,0,0,0,4862,45130,2080,438,122,14,0,0,6,73766,,1282,10,266,2920,1750,7830,35534,2998,56,0,120,224,45412,210,0,2,0,18,45450,72,56,0,0,0,0,0,0,0,0,310,202,76,0,0,1740,346,280,28,0,0,0,0,0,72.14,54,9284,8022,2106,1050,9140,21020,1990,34,0,0,0,0
neg,12,0,0,0,0,0,0,0,0,0,2,2054,4254,954,0,0,2914,0,0,0,0,0,16750,14476,7026,352,0,0,0,0,4,8,0,0,0,0,0,0,0,856,6408,0,88,36,42,1000,556,5542,0,0,0,0,5928,342,94,64,90,74,188,250,132,102,23818,0,0,0,0,2914,182,5374,1632,,,,,,,,,6820,11.3,23818,23818,24124,24,0,2236,23620,7312,1209600,134,2,6,0,1867.2,0.0,4512.96,0,14,0,0,0,1180,3508,1952,624,0,0,0,12,0,23818,0,994,14,18,10,510,3104,2094,472,48,0,0,34,2050,200,0,0,0,0,2052,34,48,0,0,0,0,0,0,0,0,182,0,0,0,0,16,6,1100,108,0,0,0,0,0,0.86,42,5636,1364,50,14,32,36,80,52,0,0,0,0
neg,112850,,2130706432,440,0,0,0,0,0,0,4758,897528,5123032,1073814,16890,0,3239742,0,0,0,0,0,6409380,5509464,1535002,747532,0,0,0,0,14,4,0,0,0,0,0,105068,3059880,1526434,2424640,0,5216,1606,2418,4536,58052,7005466,38726,2,0,0,2482766,1720590,776002,542194,493244,985600,115626,0,0,0,7946324,0,0,2,0,3239742,98140,995624,536376,278620,199020,212260,229900,235540,227620,,,134980,112850.17,7946324,7946324,7953570,43688,15438,57660,669380,7116022,1209600,5430,2,194,0,6397780.8,0.0,712971.84,0,754,0,0,0,113760,2156266,3369078,1361958,94896,17944,2120,390,0,7946324,,14118,2042,240836,397036,415440,5038898,981656,25908,88,0,834,414,4657746,80280,0,11490,0,20,6458860,286,18,0,0,0,0,0,0,0,0,62526,116,92,0,0,4998,1000,1052480,169322,0,0,0,0,0,3880.08,3954,757060,1400506,931932,460600,921828,908096,660554,400912,619648,54886,0,0
neg,0,0,4,0,0,0,0,0,0,0,2654,6130,1966,0,0,0,4286,0,168,0,746,1502,15732,12680,14834,210,0,0,0,0,6,4,0,0,0,0,0,0,0,230,10520,0,1438,260,332,866,824,6064,966,0,0,0,9040,622,132,78,246,504,52,70,6,0,31362,4,4,2,0,4286,264,11350,3348,,,,,,,,,14460,0.0,31362,31362,30742,37,88,2852,31000,10810,1209600,436,0,6,0,4065.6,0,5526.72,26,52,0,0,2450,4958,2218,1110,14,0,0,0,2,6,31362,0,1316,16,18,24,828,1836,5904,758,50,0,2,2,4294,114,0,0,0,0,5444,52,152,0,0,0,0,0,0,0,0,310,0,0,92,98,74,20,1140,306,0,8,0,0,0,108.54,66,7168,3366,58,14,44,22,16,62,0,0,0,0
neg,8,,0,0,0,0,0,0,0,0,2024,1796,872,0,0,0,1476,0,32,0,490,1184,3584,2110,2340,268,0,0,0,0,6,8,0,0,0,0,0,0,0,1964,2728,0,76,14,20,26,1246,3310,0,0,0,0,3340,602,110,200,22,24,332,62,0,0,6442,0,2,0,0,1476,124,608,1718,,,,,,,,,2220,8.49,6442,6442,9592,20,0,518,6200,4692,1209600,286,2,4,0,1884.48,0,1892.16,0,8,0,0,1286,2182,468,396,360,0,0,0,0,8,6442,,952,8,18,8,10,34,3002,616,44,0,0,14,1716,64,0,0,0,0,2222,38,46,0,0,0,0,0,0,0,0,168,0,0,0,0,36,6,9060,936,1776,8,0,0,0,50.3,48,2990,1534,58,14,42,54,0,0,0,0,0,0
neg,38262,,2062,1422,0,0,0,0,0,0,272,92038,1801638,1179708,108912,1950,1416810,0,0,0,0,0,2894272,2591474,769366,227960,0,0,0,0,692,336,0,0,0,0,0,24,393256,968660,1822578,0,4708,2490,7888,32942,857982,2278434,68,6,0,0,1381464,811606,327498,226228,166382,114654,85656,70992,38,0,3664260,66,434,684,2,1416810,43196,457530,306154,280120,221400,255040,,,,,,5200,38262.45,3664260,3664260,3664660,15342,542,119830,27220,3184518,1209600,78108,0,174,0,2355532.8,0,825649.92,60,984,0,0,0,15560,593842,1944048,607604,20414,2980,70,2,6,3664260,,5542,446,21964,390514,275214,2069070,410410,11322,36,0,1682,792,2344684,165974,20,452,0,0,2401588,2338,258,0,0,0,0,0,0,0,0,20932,23996,6738,0,0,98434,21394,17540,2182,3539862,430,0,0,1018320,1342.0,1198,852682,484910,420198,242484,645144,528118,8166,1204,1418,194,0,0
neg,35374,,244,230,0,0,0,0,0,0,1618,51820,1489086,649744,34640,140,870016,0,0,0,0,0,1938434,1611354,651232,276190,0,0,0,0,640,318,0,0,0,0,0,13092,976166,1174106,63684,0,4988,2024,4252,21310,1683354,511102,18,0,0,0,731780,610738,251232,167620,112764,92380,100820,159714,0,0,2590104,6,20,162,14,870016,23002,417980,231240,232580,388660,,,,,,,24780,35373.07,2590104,2590104,2583682,13843,36198,13130,165560,2227048,1209600,57484,2,38,0,1988780.16,0,235703.04,0,0,0,0,0,1944,647110,1294906,265440,14016,3242,390,30,48,2590104,,4444,448,42464,141056,65800,1399060,561610,11916,250,0,372,1138,1290772,47606,2086,1548,0,52,1999898,1548,220,0,0,0,0,0,0,0,0,15164,25782,10388,0,0,35344,7748,16946660,2009572,0,0,0,0,351010,972.84,1032,252176,360626,288726,169138,381488,377392,183550,83058,128808,2086,0,0
neg,148536,,210,,0,0,0,0,0,336246,2704756,4246476,2457480,502738,38194,1456,4319216,0,292,0,153474,220568,8727224,7765726,1828262,961436,0,0,0,0,1314,2242,0,0,0,0,0,0,272448,5112886,4902012,0,4322,3480,4940,11070,684834,9578674,24,2,0,0,3425156,3514604,1421374,661954,365338,237742,191372,277300,173812,18694,10710462,1462,688,1728,2,4319216,141914,780410,1043596,213120,188520,220080,233140,170040,189540,184780,192380,221740,148535.59,10710462,10710462,10725390,54359,136128,92984,1018760,10287346,1209600,0,,,,7963874.88,334614.72,1980650.88,32,802,0,10012,1050920,3316620,3393320,2008780,474650,29526,3376,142,,0,10710462,,7176,1704,1819168,939434,6632262,884078,3524,0,0,0,,,,,,,,,,8604,848,0,0,5150,336178,0,0,0,0,63496,32494,8750,26144590,3264858,359586,46522,26752040,3162812,10565274,73518,0,0,1159470,2479.86,3310,2359514,1303448,955912,557194,1224482,785126,1164788,1904360,32522,0,0,0
neg,45632,,774,724,0,0,0,0,0,0,9464,656066,1986428,541438,58708,1336,1533870,0,0,0,0,0,2653254,2032414,1059018,564504,0,0,0,0,2440,488,0,0,0,0,0,39278,1759120,1086332,368710,0,1946,1146,1926,76664,2326910,843796,1052,0,0,0,1061192,670290,246400,208496,207670,228996,360574,269766,56,0,3712630,406,596,826,4,1533870,61034,642462,412382,332440,306080,386360,,,,,,29100,45631.51,3712630,3712630,3703882,23787,13298,4726,78780,3253440,1209600,106516,0,128,0,2647479.36,0.0,604102.08,0,0,0,0,24,106418,1040382,1790556,298448,14628,2862,122,166,176,3712630,,3290,416,17758,252706,235588,1745116,974472,23782,312,0,1104,1234,1920832,122030,0,9788,0,32,2684890,2324,236,0,0,0,0,0,0,0,0,32070,47680,8110,0,0,72428,16878,1692680,354250,107630,1704,0,0,44631520,848.62,954,633536,624388,448024,202956,344174,252302,209742,206500,314820,16998,0,0
neg,61092,,0,,0,0,0,0,0,0,33524,1253012,2125836,359988,1044,0,1905396,0,0,0,0,0,3549638,3339226,352282,161770,0,0,0,0,0,0,0,0,0,0,0,133566,1652982,751660,1235196,0,6136,1786,3138,4522,761048,2996740,32,2,0,0,1439576,719384,393474,257668,201586,336946,405096,19674,0,0,3902626,0,110,602,56,1905396,36320,190086,161092,105040,101040,115540,1310700,1310700,1310700,1310700,1310700,23360,61091.57,3902626,3902626,3873550,21994,655284,23878,266440,3773404,1209600,0,,,,3364317.12,0.0,403351.68,,,0,0,1400,426980,1880502,1313828,127768,18610,4164,152,,0,3902626,,5408,584,156640,178274,123660,2145884,1139468,23440,46,0,,,,,,,,,,2160,148,0,0,0,0,0,0,0,0,16364,54530,11722,0,0,138028,19600,4898680,1224210,0,0,0,0,6786900,,,431798,578422,474050,263578,564252,569138,412232,223026,249026,7882,0,0
neg,160826,,546,362,0,0,0,0,0,0,119060,2643472,6001326,2359170,123652,10414,5365966,0,0,0,1400,2374,9827858,8514432,2506682,1079590,0,0,2424,0,1980,690,0,0,0,0,0,326068,6031636,2491678,2407712,0,6306,1648,2968,6504,70040,11105648,54152,30,110,9688,4479476,2259756,958924,747984,638614,573948,622088,930224,45984,96,12338150,122,444,464,20,5365966,157990,1473214,1019148,227680,252400,249160,283000,243260,213100,239920,292620,28100,160825.38,12338150,12338150,12321804,71301,14738,7598,216840,11257094,1209600,325278,0,370,0,9602227.2,0.0,1642991.04,4,2980,0,0,4732,694136,3643940,5201950,1606764,92300,12810,462,318,324,12338150,,16368,1942,301414,730588,562668,6504850,3085266,53558,440,0,766,4650,9320016,74302,0,85718,0,0,9682334,6940,1182,0,0,0,0,0,0,0,0,88158,139314,26856,0,0,371558,55086,498020,111962,0,0,0,0,10510410,4143.46,4518,1724620,2246444,1553048,685952,1497714,1632354,1077858,444070,389060,5974,0,0
neg,1860,,520,438,0,0,0,0,0,0,196,63324,67626,7996,0,0,59288,0,0,0,0,0,125830,110450,20950,12034,0,0,0,0,324,168,0,0,0,0,0,9464,109082,3904,16692,0,130,34,60,5040,59278,74136,464,0,0,0,62970,36218,20798,10934,5212,2572,438,0,0,0,146820,0,2,16,2,59288,1798,7206,13622,,,,,,,,,20600,1860.22,146820,146820,148242,423,330,14412,146420,139142,1209600,4780,2,12,0,109556.16,0.0,29401.92,0,0,0,0,0,6888,81520,36260,14010,432,32,0,4,10,146820,,268,54,64,20862,5570,91334,20154,834,2,0,678,502,110536,18278,0,46,0,62,111184,262,76,0,0,0,0,0,0,0,0,876,236,122,0,0,4150,880,1720,394,0,0,0,0,860220,91.88,102,31618,24924,9320,7308,18086,19418,26082,1792,594,0,0,0
neg,1044,,42,,0,0,0,0,0,0,7550,54210,12914,0,0,0,35910,0,0,0,0,0,60614,46404,43828,6398,0,0,0,0,28,68,0,0,0,0,0,0,0,54438,20236,0,1834,678,872,2598,7062,61630,0,0,0,0,28868,24828,17042,2204,802,292,262,376,0,0,104490,40,50,72,0,35910,984,23196,19596,,,,,,,,,42740,1044.99,104490,104490,100404,325,28,9776,103780,74674,1209600,0,,,,50696.64,1152.0,21483.84,20,70,0,0,0,49790,21340,3126,364,54,0,0,,0,104490,,1418,44,1590,3598,36966,30874,184,0,0,0,,,,,,,,,,192,74,0,0,0,1156,0,0,0,0,942,82,12,27092,4806,788,118,68500,7092,39104,42,0,0,45000,180.4,168,24622,5920,1976,612,1656,7026,27210,5634,18,0,0,0
neg,99002,,2130706434,574,0,0,0,0,0,18,302876,2904080,2682056,491812,22536,3128,2727046,0,0,0,1228,2504,5835340,5129940,1071996,557330,0,0,0,0,860,334,0,0,0,0,0,21448,1470614,3728576,1185868,0,3756,558,1140,137374,3685312,2576666,1700,0,0,0,1722122,1780598,683216,509310,404336,323456,360400,590656,32412,0,6909920,94,106,498,8,2727046,67328,649902,416452,143460,187040,142560,174500,282580,,,,127040,99001.21,6909920,6909920,6836188,41985,2962,76686,846020,6406506,1209600,225472,2,204,0,5703940.8,0.0,697251.84,0,0,0,0,39866,1410422,2850788,1810562,269520,21672,3510,166,760,786,6909920,,9106,1356,74214,268684,268560,4157282,1563890,62652,762,0,1014,910,5624690,92012,112,150340,0,38,5739896,5250,848,0,0,0,0,0,0,0,0,40614,110002,39390,0,0,135490,26460,21591400,2178704,0,0,0,0,1400650,2437.64,3146,731524,1104106,1042710,543422,1026104,848448,507396,265536,332162,5098,0,0
neg,40658,,126,92,0,0,0,0,0,0,1290,285112,1651758,494940,8306,0,1122566,0,0,0,0,0,2217060,1983392,326774,215378,0,0,0,0,148,184,0,0,0,0,0,49774,1381690,763774,246168,0,1088,388,730,103996,1947278,387288,638,0,0,0,884200,477496,264384,216088,231792,341502,25944,0,0,0,2544080,0,30,230,4,1122566,31134,234336,91674,150540,160180,,,,,,,12980,40657.68,2544080,2544080,2561850,15876,54872,11144,121500,2441406,1209600,62850,0,98,0,2229163.2,0.0,210684.48,0,0,0,0,0,11886,666838,1262146,472810,22680,4202,844,8,18,2544080,,2146,274,3578,142202,95208,1880756,309444,7726,72,0,158,200,1553464,225186,16,26634,0,0,2241180,890,94,0,0,0,0,0,0,0,0,15760,32898,7792,0,0,83602,13688,1369300,340356,0,0,0,0,657670,628.18,624,218888,343734,296988,163218,432160,489104,434162,54474,8648,30,0,0
neg,70,,0,,0,0,0,0,0,0,234,9694,25730,100,0,0,14740,0,0,0,0,0,36354,30126,12948,1688,0,0,0,0,0,0,0,0,0,0,0,0,35750,0,8,0,304,144,12092,1568,612,21036,2,0,0,0,32876,2294,326,88,48,68,48,10,0,0,49358,0,2,0,8,14740,606,6358,6494,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,12560,69.64,49358,49358,52458,47,592,4584,48820,35758,1209600,0,,,,11524.8,0.0,24082.56,,,0,0,0,5970,27872,1696,176,44,0,0,,0,49358,,152,20,98,1616,11716,9052,11198,1900,6,0,,,,,,,,,,144,38,0,0,0,0,0,0,0,0,460,0,0,0,0,882,180,34560,3980,0,0,0,0,0,,,25218,8914,1238,144,154,76,14,0,0,0,0,0
neg,734,0,16,,0,0,0,0,0,0,35682,17136,77212,0,0,0,35034,0,0,0,164,358,95748,85778,26334,2032,0,0,0,0,14,46,0,0,0,0,0,0,0,24524,105506,0,53668,206,248,274,1240,5740,68080,574,0,0,58070,26544,18462,10970,4300,6244,2992,2406,42,0,122336,0,8,0,0,35034,906,20922,5350,,,,,,,,,25500,734.27,122336,122336,176842,441,0,11714,121280,130254,1209600,1348,,,,39571.2,0.0,36165.12,0,84,0,0,4272,12834,43370,53652,14246,828,592,236,,10,122336,0,54856,74,94,7766,8850,26552,31324,514,0,0,,,,,,,,,,194,92,0,0,0,0,0,0,0,0,828,0,0,0,0,0,0,0,0,0,0,0,0,0,664.52,310,37990,7502,1960,818,56294,10704,9190,5572,0,0,0,0
neg,12,0,30,28,0,0,0,0,0,0,2,2918,3436,0,0,0,2190,0,0,0,0,0,11876,9416,4342,786,0,0,0,0,12,36,0,0,0,0,0,0,0,0,6356,0,68,6,16,464,542,5188,72,0,0,0,4846,516,128,50,152,80,424,72,76,12,16220,0,0,4,0,2190,136,2186,2116,,,,,,,,,4220,12.64,16220,16220,17888,25,0,1508,16100,6408,1209600,360,2,4,0,2195.52,0.0,3206.4,0,20,0,0,0,1694,3866,796,0,0,0,0,20,20,16220,0,1022,6,16,40,10,1106,3456,652,48,0,36,108,2494,92,0,0,0,0,2528,52,46,0,0,0,0,0,0,0,0,142,0,0,0,0,64,24,5060,512,0,0,0,0,0,0.92,50,4320,1666,252,44,34,34,6,0,0,0,0,0
neg,41936,,2130706432,150,0,0,0,0,0,0,358,450714,1796824,315000,1042,0,1162194,0,0,0,0,0,2301026,1989058,385156,266202,0,0,0,0,218,90,0,0,0,0,0,121034,942178,641462,859264,0,3694,3432,3258,5210,31328,2515988,1028,0,0,0,632550,767692,288782,193408,199380,369592,112534,0,0,0,2686638,0,154,32,0,1162194,35372,229522,154890,167080,175340,,,,,,,38200,41936.99,2686638,2686638,2689680,16514,242,23628,262400,2563938,1209600,74970,2,72,0,2341727.04,0.0,220600.32,50,804,0,0,0,27338,792812,1337994,384744,16140,4398,512,80,86,2686638,,3584,496,48038,130986,86370,1770472,509372,14410,210,0,266,240,2279196,51202,0,146,0,10,2351792,1706,316,0,0,0,0,0,0,0,0,21500,38712,14490,0,0,62742,9100,5580500,560228,0,0,0,0,2222620,983.6,1068,236902,369746,393648,198102,450142,444374,284946,117270,68160,648,0,0
neg,26,0,18,10,2,2,0,0,0,0,18,3104,3674,0,0,0,1772,0,0,0,0,0,8446,5932,11362,476,0,0,0,0,10,64,0,0,0,0,0,0,0,0,6796,0,78,6,38,208,834,496,5136,0,0,0,4944,626,200,152,94,62,268,204,146,100,19836,2,8,2,0,1772,198,9056,2222,,,,,,,,,11140,26.33,19836,19836,20334,29,242,1854,19580,6848,1209600,376,0,4,0,3645.12,0.0,2189.76,2,18,0,0,0,1224,2682,2096,766,28,0,0,22,26,19836,0,1084,16,28,462,916,410,2910,918,52,0,24,472,3718,310,0,0,0,0,4072,56,78,0,0,0,0,0,0,0,0,210,0,0,994,408,32,14,1680,510,8278,4,0,0,0,122,52,3376,2488,580,198,92,32,18,12,0,0,0,0
neg,28544,,2668,,0,0,0,0,0,45688,995166,1702072,335092,3598,0,0,1420256,21000,306,484,27660,53998,2269070,1345524,1184722,788684,0,0,0,0,12214,1156,0,0,0,0,0,28980,3018738,15128,18770,0,4152,734,1230,31358,1743098,1292248,8792,4,0,0,850774,950362,320874,236818,170786,130762,135632,253106,32492,10,3483030,0,92,2138,0,1420256,69302,613482,568204,366220,424720,,,,,,,379360,28543.86,3483030,3483030,3452990,18926,136432,93066,1048600,3081616,1209600,0,,,,2647365.12,0.0,427077.12,0,0,0,792,130294,778112,1281702,778102,94890,15084,2582,58,,0,3483030,,10180,1522,121514,276656,155268,1512504,940446,63014,512,0,,,,,,,,,,4312,562,0,0,0,0,0,0,0,0,47442,15552,3298,0,0,181620,27962,8460480,1078534,0,0,0,0,631170,2514.7,3422,448522,1595014,442382,149864,278806,144104,17566,4138,1220,0,0,0
neg,65010,,1622,1536,0,0,0,0,0,0,626,190208,3331036,1138438,74708,9408,2104464,1444,0,0,0,0,4081506,3364420,885542,630258,0,0,930,0,7350,406,0,0,0,0,0,27244,1717948,2634724,364508,0,2940,1374,1960,173646,3563880,1000570,54,0,0,0,1458250,1055838,430084,328652,262110,218776,391026,599620,68,0,4967894,32,28,204,18,2104464,60884,436806,444284,204940,245140,174120,229920,,,,,22480,65009.28,4967894,4967894,4921888,35870,24326,7156,120380,4744424,1209600,138926,2,108,0,4134294.72,0.0,606963.84,0,0,0,0,0,4968,852808,2913528,918428,43994,9778,920,298,308,4967894,,5808,836,102400,341176,250156,3203422,814446,25798,382,0,2506,1188,3872448,47256,0,2572,0,10,4174242,2980,246,0,0,0,0,0,0,0,0,38742,37964,7332,0,0,130398,25990,1429180,149360,0,0,0,0,5702770,1420.48,1768,634382,1112780,739938,344204,860190,624886,237924,92706,97360,54,0,0
neg,41384,,226,186,0,0,0,0,0,0,320,257938,1851680,778286,71330,3860,1438712,0,84,0,0,0,2733196,2472598,564912,200982,0,0,0,0,950,114,0,0,0,0,0,58558,983632,1538256,382968,0,2752,1886,5870,361268,2171686,419948,4,0,0,0,1136942,640488,246608,190774,169896,160514,187730,230362,100,0,3298720,256,96,434,6,1438712,33396,379272,181704,159580,203480,,,,,,,195260,41383.74,3298720,3298720,3300452,18819,834,84202,872300,2963414,1209600,82738,0,82,0,2548489.92,0.0,411286.08,0,0,0,0,0,2312,567088,1675024,674438,37744,6512,296,54,58,3298720,,4652,606,45058,250604,151806,2088158,415878,6576,76,0,266,608,2494778,107852,42,44508,0,0,2577090,2010,274,0,0,0,0,0,0,0,0,18258,36916,6554,0,0,90324,11706,155620,22396,0,0,0,0,4095390,1405.3,1308,439538,602502,447728,231852,517102,400936,174334,69358,77668,2396,0,0
neg,34514,,0,,0,0,0,0,0,0,7348,807166,2878748,883822,15258,0,2287900,0,0,0,0,0,4247418,3461572,1716202,506362,0,0,0,0,0,0,0,0,0,0,0,86,72322,4518068,1866,0,24288,18328,13036,15680,1192678,3318876,7520,12,0,1924,2107204,663426,429082,377300,335600,285620,213646,156682,23538,244,5966308,0,282,192,140,2287900,73020,1156570,548460,345760,333480,325640,294600,,,,,390420,34514.62,5966308,5966308,5801376,26912,187272,95680,1099600,4592342,1209600,0,,,,4073682.24,0.0,505044.48,,,0,0,0,61092,1850450,2080080,516496,73118,11084,22,,246,5966308,,11426,3030,310968,205806,327772,3502288,228150,2896,6,0,,,,,,,,,,6862,896,0,0,0,0,0,0,0,0,58814,12908,2340,0,0,118856,13506,15710980,2136870,0,0,0,0,33514780,,,540766,2907642,575376,271830,238330,39360,2796,2616,13592,34,0,0
neg,3278,,70,26,0,0,0,0,0,0,95498,143490,2964,0,0,0,114626,0,118,0,1814,3318,210512,172176,91896,28224,0,0,0,0,64,52,0,0,0,0,0,0,718,25036,216198,0,1366,158,154,216,2132,237926,0,0,0,0,90524,65816,49074,15092,6776,4182,3294,3774,1952,1468,304358,34,190,58,6,114626,4520,46274,45030,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,90740,3277.41,304358,304358,303280,985,0,29576,303200,241952,1209600,6616,0,46,0,178568.64,0.0,62046.72,,,0,0,34434,179618,21238,4500,1772,376,14,0,42,46,304358,,1368,78,6924,27858,14936,148452,40004,2324,8,0,52,62,177920,74460,0,20,0,0,184342,368,126,0,0,0,0,0,0,0,0,2890,450,84,264802,53874,5400,1108,500,50,92874,1824,0,0,0,,,65302,35116,15400,5902,12264,11796,95002,1088,82,0,0,0
neg,8,0,6,4,2,2,0,0,0,0,7096,2230,902,0,0,0,2328,0,0,0,1420,2818,13522,12406,12100,700,0,0,0,0,46,10,0,0,0,0,0,0,0,1364,8864,0,64,4,8,156,760,198,8298,740,0,0,9238,134,78,46,48,40,22,348,114,160,27080,0,6,0,0,2328,176,8074,4016,,,,,,,,,11980,7.91,27080,27080,29200,27,40,2612,26800,10284,1209600,264,2,6,0,1913.28,0.0,7423.68,0,14,0,0,6900,750,1796,204,578,0,0,0,0,4,27080,0,972,10,18,22,0,4604,4078,488,36,0,4,14,2854,76,0,162,0,0,2896,128,112,0,0,0,0,0,0,0,0,224,0,0,60,6,22,10,2740,266,5316,14,0,0,0,104.98,48,8518,1532,34,2,26,94,22,0,0,0,0,0
neg,12,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,3044,0,0,0,1180,2390,11054,9646,9718,696,0,0,0,0,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,6,0,0,3044,152,6604,3064,,,,,,,,,9480,11.08,22000,22000,200,0,20,2058,21740,0,1209600,362,2,8,0,2424.96,10.56,5379.84,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22000,0,0,0,0,0,0,0,0,0,0,0,18,74,2530,90,0,6,0,0,2698,48,52,0,0,0,116,0,0,0,0,186,0,0,0,0,124,20,7100,708,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
